respondent_id,age,income,education,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
3922,50.0,,Bachelor,4,4,3,2,4.0,4,5,3,3,4.0,2,3,2,4,,,3.0,,3,5
3923,41.0,,High School,3,4,3,4,3.0,1,4,3,3,3.0,4,4,3,3,3.0,3.0,3.0,5.0,3,4
3924,26.0,,Master,4,4,3,3,4.0,3,4,2,3,4.0,3,4,5,3,3.0,4.0,4.0,3.0,4,2
3925,57.0,,Bachelor,3,3,4,4,3.0,1,4,5,4,4.0,4,4,1,2,4.0,3.0,3.0,3.0,4,4
3926,41.0,,Master,3,4,3,2,1.0,4,3,2,3,5.0,3,2,2,4,3.0,,4.0,3.0,3,3
3927,41.0,121927.0,Bachelor,2,4,4,3,4.0,3,3,3,4,3.0,4,3,3,2,4.0,,4.0,3.0,4,4
3928,55.0,,PhD,4,4,3,4,4.0,3,3,3,2,4.0,4,3,4,4,4.0,3.0,3.0,,4,2
3929,40.0,177248.0,Master,4,3,4,1,2.0,3,4,4,1,5.0,1,5,4,4,4.0,3.0,4.0,,3,5
3930,65.0,,Bachelor,3,3,3,4,4.0,3,3,4,5,3.0,2,3,4,5,3.0,,,3.0,4,4
3931,27.0,90767.0,Master,5,5,2,3,2.0,2,4,4,3,4.0,3,3,2,3,4.0,3.0,2.0,,4,3
3932,46.0,,Bachelor,1,2,3,2,4.0,4,4,3,4,3.0,1,4,2,4,4.0,3.0,2.0,4.0,4,4
3933,30.0,39721.0,Master,3,2,3,4,3.0,5,3,2,5,4.0,3,3,5,2,3.0,3.0,3.0,3.0,3,3
3934,30.0,149175.0,Bachelor,3,5,3,3,3.0,5,4,3,3,3.0,4,3,4,4,5.0,3.0,,3.0,5,5
3935,38.0,,High School,3,4,3,5,3.0,4,4,4,1,3.0,4,5,4,3,3.0,4.0,5.0,4.0,3,2
3936,53.0,,Master,4,3,4,3,3.0,3,1,3,3,4.0,4,3,4,3,4.0,4.0,3.0,,3,3
3937,53.0,,PhD,4,2,5,4,5.0,3,3,4,4,3.0,1,3,1,4,1.0,4.0,4.0,,4,3
3938,61.0,,Master,3,4,4,3,4.0,1,5,4,4,4.0,3,4,5,3,4.0,3.0,,2.0,3,2
3939,25.0,,PhD,4,4,5,3,4.0,3,3,5,5,4.0,4,3,4,4,,4.0,3.0,3.0,2,3
3940,37.0,,Master,3,3,4,3,1.0,4,4,3,4,3.0,3,3,4,1,2.0,4.0,3.0,3.0,3,3
3941,43.0,,Bachelor,2,1,3,3,3.0,4,2,3,2,2.0,5,1,3,4,5.0,3.0,4.0,3.0,3,4
3942,72.0,,Bachelor,3,3,4,3,3.0,2,3,2,3,3.0,1,3,2,5,,,1.0,4.0,5,3
3943,19.0,119808.0,High School,1,2,4,3,2.0,2,4,1,3,2.0,4,4,3,2,2.0,1.0,5.0,3.0,1,4
3944,49.0,84721.0,Bachelor,3,3,4,4,5.0,2,3,5,3,,1,2,2,3,4.0,5.0,3.0,,3,4
3945,43.0,34443.0,Master,2,3,2,4,4.0,2,4,3,3,3.0,3,3,4,3,,5.0,3.0,3.0,4,3
3946,18.0,,Bachelor,4,2,4,4,3.0,4,1,2,3,4.0,5,3,4,4,3.0,4.0,3.0,5.0,2,5
3947,59.0,,PhD,4,1,2,4,3.0,4,3,3,4,3.0,3,3,2,3,4.0,,3.0,4.0,4,5
3948,32.0,,High School,4,3,4,3,3.0,5,4,3,1,2.0,4,4,3,3,4.0,2.0,3.0,3.0,3,3
3949,64.0,,Bachelor,5,3,1,4,1.0,3,3,5,4,2.0,3,3,4,5,4.0,2.0,,4.0,3,4
3950,33.0,,Bachelor,3,2,4,3,4.0,4,3,4,3,5.0,5,3,4,3,4.0,4.0,4.0,,2,3
3951,38.0,,High School,3,5,1,4,4.0,3,3,3,2,3.0,3,5,4,3,5.0,5.0,1.0,5.0,4,5
3952,63.0,,Master,4,4,5,3,4.0,2,3,1,3,3.0,3,2,4,4,,4.0,,,3,4
3953,35.0,84231.0,Master,3,3,4,2,3.0,4,4,4,2,3.0,4,4,4,2,4.0,,,3.0,3,3
3954,54.0,92362.0,Master,3,3,5,4,2.0,4,2,3,4,3.0,4,3,3,5,5.0,,4.0,4.0,4,4
3955,18.0,122094.0,Master,4,3,3,3,1.0,4,3,2,3,3.0,5,4,5,2,2.0,1.0,5.0,3.0,5,4
3956,48.0,,Master,2,2,1,4,3.0,2,1,4,5,2.0,3,4,4,3,4.0,,5.0,3.0,3,3
3957,52.0,,Master,4,3,5,4,5.0,4,2,5,2,4.0,5,4,2,3,,2.0,4.0,3.0,4,3
3958,61.0,,High School,3,4,3,5,3.0,3,3,3,4,4.0,2,4,3,4,2.0,,,2.0,3,4
3959,48.0,67847.0,Bachelor,4,3,3,3,4.0,3,3,2,3,3.0,3,3,4,2,,4.0,3.0,3.0,3,3
3960,29.0,,High School,4,3,3,4,3.0,4,4,3,2,,3,4,4,2,4.0,3.0,3.0,4.0,3,3
3961,36.0,,Master,3,3,3,4,4.0,1,2,2,4,4.0,2,3,5,3,4.0,3.0,2.0,,4,3
3962,20.0,,Bachelor,3,4,5,5,4.0,5,3,4,5,3.0,2,3,5,4,3.0,3.0,4.0,2.0,5,4
3963,36.0,147634.0,Bachelor,3,5,2,3,3.0,2,4,3,4,1.0,3,3,2,1,4.0,3.0,3.0,3.0,3,3
3964,44.0,,Bachelor,3,5,3,4,3.0,3,4,3,4,3.0,3,4,2,4,,5.0,3.0,4.0,3,4
3965,50.0,23522.0,Master,4,4,5,4,2.0,3,3,4,2,3.0,3,3,1,3,,,3.0,4.0,2,2
3966,27.0,,Bachelor,3,3,5,5,5.0,4,2,4,3,4.0,4,3,4,2,,3.0,3.0,,3,3
3967,58.0,,Bachelor,4,5,4,3,5.0,3,4,4,2,3.0,3,4,5,3,3.0,3.0,,,4,3
3968,43.0,,High School,4,2,4,3,3.0,5,3,4,3,3.0,3,4,4,3,2.0,3.0,2.0,,2,3
3969,58.0,,High School,3,3,3,4,5.0,3,4,4,3,3.0,4,2,2,3,4.0,,,,5,3
3970,71.0,,Master,3,3,3,3,4.0,3,3,3,4,3.0,3,3,5,4,,,3.0,2.0,4,2
3971,36.0,,High School,3,5,3,2,3.0,2,3,4,3,4.0,4,4,4,3,3.0,,4.0,4.0,3,4
3972,47.0,54382.0,Bachelor,4,3,3,3,4.0,4,4,3,5,3.0,4,4,4,3,,,,3.0,5,4
3973,32.0,,Master,3,4,3,4,4.0,2,3,2,3,4.0,3,3,3,5,3.0,3.0,3.0,3.0,4,4
3974,37.0,144417.0,Bachelor,3,3,3,3,3.0,2,5,3,3,5.0,5,3,4,3,4.0,,1.0,4.0,3,3
3975,38.0,,Bachelor,3,3,5,3,3.0,3,4,2,2,4.0,5,3,3,3,5.0,3.0,4.0,,5,3
3976,41.0,,Master,4,4,4,4,4.0,4,5,4,4,3.0,2,2,4,5,1.0,3.0,,2.0,3,4
3977,44.0,145744.0,Master,3,3,3,3,2.0,2,4,4,3,2.0,3,2,5,4,,3.0,,,3,3
3978,62.0,,High School,1,3,5,2,3.0,2,4,4,5,3.0,1,2,4,2,,3.0,3.0,3.0,1,3
3979,30.0,,Master,5,4,2,4,3.0,1,3,3,4,3.0,4,2,3,3,,,2.0,5.0,1,4
3980,44.0,,Bachelor,4,3,3,2,3.0,1,5,4,3,3.0,2,4,5,3,,,3.0,,3,3
3981,55.0,,Bachelor,3,3,4,4,2.0,3,3,3,4,3.0,2,3,2,3,,5.0,3.0,,3,4
3982,63.0,,Bachelor,4,4,5,3,5.0,4,2,3,3,3.0,3,2,3,5,3.0,3.0,,,5,3
3983,25.0,99897.0,Master,4,3,3,3,3.0,3,4,4,3,3.0,2,4,3,4,3.0,2.0,5.0,4.0,3,2
3984,55.0,,High School,4,3,3,2,5.0,5,3,3,4,3.0,5,3,4,4,2.0,3.0,3.0,,4,2
3985,34.0,,Master,4,3,2,3,3.0,3,3,4,4,3.0,4,3,4,5,2.0,2.0,5.0,,3,3
3986,50.0,32753.0,High School,2,4,3,5,4.0,5,3,4,4,3.0,4,3,2,4,,,2.0,2.0,4,3
3987,44.0,,Bachelor,3,3,4,3,4.0,4,5,4,4,2.0,3,3,3,3,4.0,,,2.0,4,4
3988,48.0,,High School,3,1,3,5,3.0,4,5,2,2,4.0,4,4,4,3,5.0,3.0,,4.0,3,2
3989,53.0,,Bachelor,2,4,5,5,2.0,3,4,3,3,3.0,4,3,3,3,2.0,2.0,3.0,2.0,4,3
3990,32.0,,Bachelor,5,1,3,3,2.0,2,4,1,3,1.0,3,1,3,5,3.0,3.0,,4.0,4,2
3991,50.0,245111.0,Master,2,3,4,5,1.0,5,3,4,4,,1,4,3,5,4.0,3.0,2.0,2.0,3,3
3992,55.0,88005.0,High School,3,3,3,4,4.0,4,4,2,3,5.0,3,3,5,4,5.0,3.0,,,3,3
3993,39.0,,High School,5,4,3,3,2.0,4,5,4,3,4.0,3,2,2,1,4.0,,4.0,5.0,2,3
3994,29.0,,Bachelor,1,2,2,3,3.0,4,3,2,5,4.0,4,2,4,5,4.0,4.0,2.0,3.0,5,4
3995,18.0,,Master,4,4,2,3,2.0,3,4,3,3,3.0,2,3,5,2,3.0,2.0,2.0,3.0,3,3
3996,41.0,,Bachelor,3,3,4,3,3.0,4,1,2,4,3.0,3,3,2,3,,,2.0,4.0,3,3
3997,63.0,,Master,4,2,2,4,4.0,3,4,3,4,4.0,4,2,2,2,,4.0,,4.0,4,4
3998,39.0,,Bachelor,4,4,4,3,3.0,4,4,3,4,2.0,5,3,4,3,3.0,3.0,3.0,4.0,4,4
3999,48.0,105413.0,Master,3,1,3,3,5.0,5,2,3,3,4.0,2,4,3,1,,3.0,3.0,3.0,3,2
4000,49.0,,Bachelor,4,4,4,3,3.0,4,3,3,4,2.0,4,4,2,4,4.0,4.0,3.0,3.0,5,4
4001,66.0,101023.0,Bachelor,1,4,1,1,5.0,3,3,2,4,2.0,2,3,3,4,3.0,2.0,4.0,,3,3
4002,18.0,,High School,2,3,2,4,3.0,4,4,4,2,2.0,3,3,2,2,4.0,3.0,3.0,3.0,3,4
4003,59.0,,Master,4,2,4,3,4.0,4,4,4,5,4.0,4,4,3,3,,3.0,5.0,1.0,3,2
4004,45.0,,PhD,4,2,5,3,2.0,3,1,3,3,3.0,2,3,4,4,4.0,,4.0,1.0,2,4
4005,59.0,,Bachelor,5,2,4,4,5.0,2,1,3,4,3.0,4,3,3,3,4.0,4.0,4.0,3.0,3,3
4006,56.0,,High School,3,3,2,4,4.0,3,3,4,3,4.0,4,5,3,3,3.0,3.0,3.0,,2,2
4007,37.0,,Bachelor,3,2,3,3,3.0,4,3,4,2,4.0,4,4,3,3,2.0,3.0,2.0,4.0,2,4
4008,67.0,,Bachelor,4,3,2,2,1.0,3,3,4,4,1.0,3,4,3,3,4.0,3.0,3.0,4.0,5,4
4009,71.0,,High School,2,2,4,3,1.0,4,1,2,4,5.0,4,4,3,4,,4.0,3.0,2.0,5,4
4010,63.0,,Bachelor,2,2,4,2,2.0,4,3,4,2,4.0,3,5,1,3,,2.0,,5.0,2,5
4011,75.0,160491.0,Master,3,5,3,3,3.0,3,1,4,2,3.0,1,4,5,5,,2.0,,3.0,4,4
4012,42.0,127070.0,Bachelor,3,1,2,4,3.0,4,5,3,3,3.0,3,3,4,4,,1.0,5.0,3.0,1,3
4013,32.0,85036.0,PhD,3,3,4,3,4.0,2,2,3,3,5.0,2,3,2,4,4.0,4.0,,4.0,5,4
4014,56.0,,High School,3,3,3,4,4.0,4,4,4,3,4.0,3,4,4,4,,3.0,,,4,3
4015,50.0,,High School,4,3,5,5,4.0,1,3,2,5,1.0,4,5,3,4,5.0,4.0,4.0,2.0,2,2
4016,54.0,162736.0,Master,2,4,3,4,3.0,3,3,3,3,3.0,2,2,3,2,3.0,4.0,5.0,,3,3
4017,37.0,,High School,3,3,1,4,4.0,3,2,3,3,4.0,2,4,3,3,3.0,2.0,3.0,3.0,1,1
4018,73.0,,High School,5,4,5,4,4.0,4,4,4,3,4.0,4,3,4,3,,,3.0,3.0,4,4
4019,48.0,,Bachelor,4,4,3,1,5.0,2,3,4,4,4.0,3,3,5,3,4.0,,,4.0,3,4
4020,28.0,86581.0,Master,3,4,3,4,,4,4,4,4,4.0,4,3,4,2,4.0,3.0,4.0,2.0,2,3
4021,48.0,,Bachelor,3,5,2,4,4.0,3,2,2,5,4.0,3,2,4,3,1.0,3.0,3.0,4.0,4,5
4022,54.0,,Master,3,4,3,3,3.0,3,5,4,3,3.0,5,3,3,3,2.0,2.0,3.0,,3,5
4023,32.0,,Master,3,3,3,4,4.0,4,3,4,2,4.0,2,5,4,4,3.0,3.0,3.0,2.0,5,2
4024,53.0,47173.0,High School,2,3,4,4,4.0,3,4,4,5,3.0,3,2,2,3,,3.0,5.0,5.0,3,4
4025,47.0,149540.0,High School,2,4,4,4,3.0,5,1,3,4,3.0,1,5,3,4,,2.0,5.0,4.0,4,3
4026,29.0,,High School,3,3,3,3,5.0,2,4,3,3,3.0,3,2,4,4,5.0,,3.0,3.0,2,1
4027,35.0,,Master,3,4,3,4,,2,5,4,3,4.0,4,3,4,3,,3.0,4.0,3.0,4,3
4028,47.0,,Bachelor,3,3,3,3,4.0,4,3,3,4,4.0,5,4,3,3,,4.0,3.0,5.0,4,2
4029,46.0,124300.0,PhD,3,2,5,2,2.0,3,4,3,3,3.0,4,4,4,4,3.0,,3.0,,2,2
4030,18.0,,High School,3,5,4,3,3.0,2,3,4,3,3.0,3,3,4,3,4.0,4.0,3.0,1.0,4,1
4031,52.0,,Bachelor,1,4,3,3,2.0,4,5,3,1,3.0,3,3,1,3,,3.0,4.0,,1,4
4032,48.0,97363.0,High School,4,4,3,4,3.0,2,2,3,4,3.0,3,3,3,3,,,,,5,4
4033,57.0,,Master,3,3,5,2,3.0,4,5,3,4,2.0,3,5,3,1,,,1.0,,4,3
4034,53.0,194826.0,High School,3,2,3,4,3.0,3,3,1,5,5.0,4,3,4,4,3.0,2.0,2.0,4.0,3,3
4035,41.0,152080.0,PhD,4,4,4,3,5.0,3,4,4,2,3.0,5,3,2,3,3.0,3.0,4.0,4.0,4,4
4036,46.0,,Bachelor,2,4,5,3,2.0,2,2,3,4,3.0,4,3,2,3,2.0,,,5.0,1,3
4037,81.0,,Master,3,3,3,3,3.0,4,5,3,1,4.0,5,3,3,5,,,5.0,4.0,3,4
4038,33.0,,Bachelor,3,2,3,4,3.0,3,3,2,3,4.0,4,4,4,4,5.0,2.0,,4.0,3,3
4039,40.0,21199.0,Bachelor,3,4,2,4,2.0,3,3,4,5,3.0,3,3,2,3,3.0,,5.0,,3,2
4040,33.0,,High School,4,2,2,2,4.0,4,3,3,3,4.0,3,2,3,2,2.0,3.0,3.0,4.0,1,3
4041,27.0,,High School,2,3,2,2,3.0,4,4,3,3,,3,5,2,3,3.0,5.0,,2.0,4,5
4042,39.0,,High School,4,2,3,4,3.0,4,4,3,3,4.0,4,3,3,4,2.0,3.0,5.0,,2,4
4043,42.0,,Bachelor,3,4,4,4,3.0,4,2,4,3,3.0,3,3,4,3,5.0,4.0,4.0,,5,4
4044,33.0,67139.0,Bachelor,5,4,3,2,4.0,4,1,3,3,4.0,3,2,5,3,4.0,1.0,4.0,4.0,3,3
4045,83.0,,High School,2,3,3,3,4.0,5,3,3,3,3.0,3,2,3,4,,4.0,4.0,,2,3
4046,44.0,,Bachelor,5,2,4,3,,4,5,3,3,2.0,4,2,3,1,,3.0,4.0,,2,4
4047,31.0,,High School,5,3,3,5,3.0,4,3,4,2,4.0,3,5,4,2,4.0,4.0,3.0,4.0,4,5
4048,58.0,,Master,4,4,3,4,5.0,3,2,5,5,3.0,3,3,3,4,,1.0,,,3,3
4049,31.0,,Master,1,3,4,4,5.0,4,3,2,3,5.0,3,3,5,2,4.0,5.0,3.0,5.0,3,1
4050,42.0,47933.0,Master,3,3,3,3,3.0,3,3,3,3,4.0,2,2,3,4,,3.0,4.0,5.0,3,4
4051,20.0,52184.0,Bachelor,3,3,3,3,3.0,4,5,3,2,3.0,5,3,3,2,3.0,1.0,2.0,4.0,2,4
4052,55.0,,High School,4,3,3,2,2.0,5,5,5,3,2.0,3,4,3,4,,,3.0,,4,4
4053,55.0,,Bachelor,4,3,4,4,3.0,3,2,5,2,5.0,5,3,3,3,4.0,,3.0,,2,4
4054,53.0,46002.0,Master,1,3,2,5,3.0,4,3,3,4,3.0,3,5,5,3,,4.0,,2.0,5,3
4055,56.0,,High School,4,5,2,3,1.0,4,3,3,4,3.0,3,4,4,2,,4.0,,4.0,3,3
4056,41.0,,Bachelor,3,3,4,2,3.0,4,3,4,3,3.0,5,4,3,2,4.0,2.0,1.0,,4,5
4057,56.0,264250.0,High School,3,3,2,1,4.0,4,2,2,3,3.0,3,4,4,3,,4.0,3.0,2.0,3,3
4058,78.0,,Master,4,3,5,4,2.0,4,3,3,3,3.0,1,4,2,3,,4.0,4.0,1.0,1,4
4059,51.0,,High School,3,2,3,2,4.0,4,3,4,3,4.0,3,3,3,2,4.0,5.0,4.0,,3,4
4060,45.0,,Master,4,5,4,5,3.0,4,3,4,3,3.0,3,4,3,3,,4.0,,,2,4
4061,24.0,124406.0,Bachelor,4,3,4,4,,5,3,5,3,3.0,3,4,3,5,,2.0,3.0,,1,2
4062,49.0,,Bachelor,3,4,4,2,3.0,3,5,4,4,3.0,3,3,3,1,4.0,3.0,2.0,3.0,3,3
4063,31.0,70063.0,Master,3,2,3,5,2.0,4,2,2,2,3.0,2,3,3,4,2.0,4.0,3.0,2.0,3,5
4064,45.0,133490.0,Bachelor,3,4,3,3,3.0,4,5,3,4,2.0,4,4,3,4,4.0,5.0,,4.0,1,3
4065,31.0,,Master,3,4,5,5,2.0,3,2,3,3,3.0,3,2,4,3,5.0,,2.0,3.0,3,4
4066,30.0,,Bachelor,3,3,4,3,4.0,4,2,3,3,3.0,5,4,3,3,3.0,5.0,4.0,4.0,4,2
4067,44.0,147639.0,Master,5,3,2,2,3.0,3,3,3,3,5.0,3,3,5,2,3.0,,5.0,4.0,4,4
4068,73.0,110725.0,PhD,4,3,3,3,1.0,5,3,2,4,4.0,3,4,3,4,,4.0,,,3,3
4069,35.0,,Bachelor,3,2,3,3,5.0,4,3,5,3,3.0,3,3,2,5,3.0,2.0,4.0,4.0,3,3
4070,30.0,,Bachelor,4,3,2,4,1.0,2,3,5,3,4.0,3,4,3,3,,3.0,4.0,5.0,3,2
4071,79.0,,Bachelor,3,3,3,3,4.0,2,4,2,2,4.0,2,4,3,3,,,3.0,3.0,1,4
4072,37.0,202815.0,Master,3,3,4,3,3.0,2,4,1,5,3.0,3,4,3,3,,3.0,4.0,2.0,4,3
4073,43.0,,Bachelor,3,3,3,5,5.0,4,5,3,4,5.0,3,3,3,3,,3.0,4.0,3.0,3,4
4074,43.0,,Master,3,4,3,3,5.0,4,5,2,3,3.0,3,5,4,3,3.0,,,3.0,4,3
4075,53.0,122898.0,High School,3,3,3,2,3.0,4,2,2,2,5.0,3,3,4,4,3.0,4.0,2.0,2.0,4,3
4076,30.0,109659.0,Master,2,3,4,3,3.0,2,4,3,5,3.0,4,5,3,4,4.0,,3.0,1.0,5,5
4077,42.0,41533.0,Bachelor,4,2,4,2,4.0,3,4,5,2,5.0,1,3,4,4,1.0,4.0,2.0,,4,4
4078,51.0,50685.0,High School,3,4,3,2,,3,3,5,2,1.0,3,4,2,3,3.0,5.0,2.0,1.0,3,3
4079,45.0,95595.0,High School,1,2,4,3,1.0,5,4,5,2,3.0,2,4,3,3,4.0,,3.0,5.0,3,5
4080,32.0,,High School,5,2,4,3,4.0,3,4,2,2,3.0,3,3,2,5,4.0,5.0,3.0,3.0,4,3
4081,28.0,,Master,3,2,5,2,3.0,3,3,2,2,5.0,4,3,4,4,3.0,5.0,4.0,2.0,3,4
4082,53.0,,Bachelor,5,4,4,1,3.0,4,3,2,4,3.0,3,4,2,3,3.0,,3.0,3.0,3,4
4083,39.0,,PhD,2,4,4,4,3.0,3,3,3,3,3.0,2,2,4,5,1.0,4.0,5.0,4.0,3,5
4084,65.0,,Bachelor,3,1,1,3,3.0,2,3,3,3,3.0,2,3,4,2,3.0,,2.0,4.0,3,5
4085,43.0,,Master,3,4,3,4,2.0,3,4,4,3,3.0,3,2,4,5,,,4.0,5.0,3,3
4086,52.0,,Bachelor,2,4,2,3,4.0,3,3,4,4,2.0,3,4,3,3,4.0,,4.0,3.0,3,4
4087,55.0,,High School,3,3,5,3,3.0,4,3,5,2,4.0,4,5,3,5,,4.0,3.0,3.0,4,2
4088,52.0,,Bachelor,3,2,3,3,4.0,4,1,5,3,4.0,4,3,4,3,2.0,1.0,5.0,,2,2
4089,33.0,,Master,2,3,2,2,5.0,4,4,3,5,2.0,5,3,3,3,3.0,,1.0,4.0,3,4
4090,58.0,300000.0,Bachelor,2,4,3,5,3.0,3,3,4,3,3.0,2,4,3,2,3.0,5.0,3.0,,3,3
4091,57.0,72870.0,High School,3,3,4,4,4.0,3,4,2,4,2.0,3,4,4,5,,4.0,,3.0,1,3
4092,36.0,,Bachelor,5,5,4,5,5.0,4,2,4,5,3.0,2,4,3,4,4.0,,3.0,3.0,3,5
4093,38.0,59831.0,Master,3,5,3,3,3.0,3,3,4,3,3.0,3,4,3,3,3.0,4.0,,3.0,3,3
4094,48.0,212650.0,PhD,4,1,3,4,4.0,2,3,3,3,3.0,2,3,4,3,1.0,3.0,3.0,4.0,4,5
4095,54.0,,High School,3,4,3,3,3.0,3,3,4,4,5.0,4,3,4,3,4.0,,,2.0,3,2
4096,39.0,,Bachelor,3,3,3,4,4.0,4,5,4,3,3.0,4,5,3,3,2.0,2.0,2.0,,2,3
4097,49.0,,High School,4,2,3,4,5.0,3,2,2,2,,5,4,3,3,2.0,,,3.0,4,3
4098,35.0,101747.0,PhD,4,4,3,3,5.0,3,3,5,2,5.0,1,3,4,2,4.0,5.0,5.0,,4,3
4099,43.0,,Bachelor,4,4,3,3,3.0,5,4,3,4,2.0,2,3,4,1,2.0,3.0,,3.0,3,2
4100,43.0,96982.0,Master,3,2,3,4,3.0,3,4,3,3,3.0,4,4,3,3,,3.0,3.0,4.0,5,3
4101,77.0,,Bachelor,4,2,4,5,2.0,3,5,4,3,4.0,4,3,2,4,2.0,,,1.0,5,3
4102,59.0,,Master,1,2,2,1,,3,4,3,2,2.0,3,4,3,4,3.0,3.0,3.0,3.0,3,3
4103,43.0,,Master,3,3,5,3,4.0,3,2,3,5,3.0,4,3,3,4,3.0,,2.0,4.0,5,4
4104,47.0,,High School,4,3,3,2,1.0,4,3,3,2,3.0,3,4,5,3,3.0,,,3.0,4,1
4105,38.0,,High School,3,3,3,3,5.0,3,3,3,5,4.0,4,4,5,4,4.0,4.0,3.0,,4,3
4106,41.0,,High School,4,4,4,3,3.0,2,3,4,4,5.0,3,3,3,3,2.0,,3.0,,4,5
4107,46.0,,Bachelor,3,3,2,4,4.0,3,4,3,4,3.0,4,5,3,3,,4.0,3.0,5.0,2,3
4108,37.0,,High School,3,3,4,5,4.0,3,3,5,3,4.0,3,3,4,4,3.0,2.0,4.0,3.0,5,3
4109,51.0,58482.0,Master,4,4,3,3,5.0,4,4,3,3,3.0,3,4,3,3,,2.0,3.0,3.0,3,1
4110,52.0,,High School,1,3,2,3,4.0,2,3,4,2,2.0,2,4,1,3,,,3.0,4.0,2,3
4111,81.0,,High School,3,3,4,3,3.0,3,2,3,4,5.0,2,3,2,5,,,,3.0,4,2
4112,18.0,,High School,3,4,3,4,4.0,3,3,3,3,2.0,1,2,3,2,5.0,4.0,1.0,3.0,4,5
4113,41.0,,Bachelor,4,2,3,2,5.0,4,3,3,3,3.0,3,4,4,4,3.0,3.0,5.0,3.0,3,4
4114,34.0,,High School,3,3,3,2,4.0,3,3,3,3,3.0,1,2,2,4,3.0,4.0,4.0,4.0,3,4
4115,18.0,,Bachelor,5,2,3,3,4.0,2,3,4,3,3.0,3,4,4,4,2.0,3.0,4.0,3.0,5,3
4116,50.0,75178.0,High School,5,4,4,2,3.0,2,3,4,3,4.0,1,4,4,4,3.0,4.0,3.0,4.0,3,3
4117,42.0,137364.0,Master,4,3,3,3,2.0,3,3,3,4,4.0,2,4,3,3,4.0,4.0,4.0,2.0,3,3
4118,56.0,,High School,4,3,4,3,,3,5,4,5,3.0,3,3,3,3,,3.0,,4.0,5,3
4119,57.0,126388.0,High School,4,2,1,2,3.0,3,4,3,3,3.0,3,3,4,3,,2.0,2.0,,1,3
4120,31.0,66831.0,Bachelor,3,3,3,2,3.0,4,4,2,4,4.0,2,3,3,4,5.0,,3.0,4.0,3,3
4121,39.0,,High School,4,4,3,3,3.0,4,3,5,3,,3,3,3,3,5.0,,1.0,4.0,3,4
4122,65.0,,Master,4,1,4,3,3.0,3,4,3,2,3.0,2,4,5,3,3.0,2.0,,,3,3
4123,18.0,,Bachelor,5,3,3,4,4.0,4,2,5,3,3.0,4,2,3,3,3.0,3.0,4.0,3.0,1,4
4124,38.0,20000.0,Bachelor,4,3,3,2,3.0,4,4,3,4,3.0,3,3,3,3,2.0,4.0,5.0,,3,5
4125,45.0,,Master,3,5,3,1,3.0,4,5,4,3,4.0,3,4,4,2,,,3.0,4.0,1,2
4126,36.0,114029.0,Bachelor,3,4,2,2,4.0,3,5,2,3,3.0,4,3,3,3,2.0,4.0,,,3,2
4127,40.0,,High School,2,3,4,3,3.0,3,2,3,3,2.0,2,1,2,4,4.0,3.0,5.0,4.0,4,5
4128,65.0,,Bachelor,3,3,4,4,2.0,2,5,1,3,3.0,4,3,4,4,,,,1.0,4,5
4129,60.0,,Master,3,5,3,3,3.0,4,3,3,3,2.0,1,3,2,5,,,,,4,4
4130,25.0,,High School,4,3,4,3,4.0,3,4,1,2,4.0,3,2,3,3,3.0,2.0,1.0,4.0,4,3
4131,58.0,,Master,5,2,5,4,2.0,4,4,3,4,3.0,3,4,2,5,3.0,,2.0,5.0,4,4
4132,47.0,181324.0,PhD,3,3,4,3,4.0,2,5,4,5,4.0,2,4,5,3,4.0,4.0,4.0,,2,4
4133,57.0,91877.0,High School,4,4,3,5,3.0,3,4,4,4,4.0,4,3,2,4,2.0,4.0,1.0,4.0,4,5
4134,63.0,,High School,2,2,3,1,3.0,4,3,4,3,4.0,3,3,3,3,,4.0,,4.0,3,3
4135,51.0,,Master,3,2,1,2,3.0,4,4,4,4,3.0,3,3,5,2,4.0,3.0,2.0,3.0,1,4
4136,71.0,,High School,3,4,3,4,3.0,2,3,3,4,2.0,4,4,3,3,3.0,,4.0,4.0,2,3
4137,66.0,102436.0,Master,5,1,2,5,3.0,3,3,3,4,3.0,3,5,4,5,,,3.0,,2,2
4138,68.0,122685.0,Bachelor,2,4,4,2,4.0,3,2,5,4,4.0,3,4,3,3,4.0,3.0,4.0,3.0,2,3
4139,42.0,,Master,2,2,4,4,3.0,2,2,2,3,2.0,1,2,3,3,3.0,3.0,4.0,3.0,4,3
4140,48.0,76870.0,Master,4,3,3,3,5.0,4,4,5,4,2.0,3,2,4,5,2.0,,4.0,3.0,4,1
4141,44.0,,Bachelor,3,3,2,3,5.0,4,3,4,2,4.0,4,3,1,3,3.0,4.0,1.0,,1,3
4142,35.0,,PhD,3,4,3,3,2.0,3,3,4,4,2.0,4,5,3,4,3.0,,4.0,,4,3
4143,61.0,142784.0,High School,3,3,3,2,2.0,2,4,4,3,3.0,5,4,2,5,4.0,3.0,3.0,2.0,3,2
4144,55.0,,Bachelor,3,2,4,3,3.0,3,1,3,4,2.0,3,4,4,4,2.0,2.0,,,4,5
4145,36.0,,Master,5,2,3,5,3.0,1,3,4,3,2.0,4,2,3,2,4.0,3.0,3.0,4.0,2,3
