applicant_id,age,income,employment_length,debt,credit_score,loan_amount,interest_rate,term,purpose,grade,delinquencies,inquiries,open_accounts,default
6452,54,66933.0,3.9,22398.17,576,4324,15.74,36,debt_consolidation,D,1.0,1,5,0
6453,39,,,9577.83,710,8693,6.55,60,credit_card,A,0.0,0,4,0
6454,29,39483.0,,11649.13,688,7478,8.17,36,debt_consolidation,B,0.0,0,7,0
6455,30,,25.4,3887.27,772,46450,5.19,60,debt_consolidation,AA,0.0,0,5,0
6456,54,22619.0,2.3,9279.93,771,13800,8.22,36,debt_consolidation,AA,0.0,2,12,0
6457,52,93649.0,6.1,33753.35,671,10278,7.99,60,home,B,0.0,0,7,1
6458,50,75439.0,0.6,10438.31,682,8311,8.3,36,credit_card,B,0.0,0,8,0
6459,44,56924.0,10.7,8801.03,773,41120,7.0,36,home,AA,1.0,0,8,0
6460,24,63555.0,2.2,32806.45,733,11981,6.93,60,car,A,1.0,1,11,0
6461,33,46421.0,0.3,11707.46,739,5591,6.14,60,car,A,0.0,2,12,0
6462,27,20659.0,10.1,8700.65,759,14472,10.85,36,credit_card,AA,2.0,1,7,1
6463,39,35179.0,2.8,4658.33,563,24113,11.25,36,car,D,1.0,1,9,0
6464,41,58846.0,0.5,8129.42,703,16234,5.57,36,debt_consolidation,A,0.0,2,9,0
6465,50,39492.0,1.5,6036.93,817,10851,5.63,36,home,AA,1.0,1,6,0
6466,60,,9.5,7444.02,656,26329,8.25,36,credit_card,B,0.0,0,6,0
6467,54,34653.0,9.9,5363.29,674,11538,9.87,36,home,B,2.0,1,8,0
6468,43,,,3687.52,817,11696,8.65,36,debt_consolidation,AA,1.0,0,4,0
6469,39,27991.0,1.9,5879.01,712,16423,15.91,36,car,A,1.0,0,6,1
6470,40,15000.0,0.9,2125.33,700,27551,8.05,60,car,B,0.0,0,4,0
6471,18,17040.0,4.5,2757.78,644,7550,8.54,36,debt_consolidation,C,0.0,2,8,0
6472,35,41650.0,,13754.17,659,46577,7.38,36,home,B,0.0,2,6,0
6473,39,40292.0,6.8,11571.97,556,8740,10.22,60,car,D,0.0,1,4,0
6474,37,23301.0,4.3,11662.84,701,5482,7.3,36,other,A,1.0,1,8,1
6475,40,39441.0,2.2,13989.52,725,5295,7.89,36,debt_consolidation,A,0.0,0,6,0
6476,53,46439.0,4.4,23758.11,686,2748,8.44,60,debt_consolidation,B,0.0,1,8,0
6477,28,42707.0,3.3,5210.62,687,15448,9.64,60,other,B,3.0,0,6,0
6478,46,30283.0,10.2,18361.28,713,41455,8.42,60,debt_consolidation,A,0.0,0,8,1
6479,42,30376.0,0.3,3973.42,628,6737,7.84,36,other,C,1.0,0,3,0
6480,27,38760.0,0.2,20675.38,772,10395,6.99,36,car,AA,2.0,2,7,0
6481,34,46999.0,5.2,14103.67,579,10858,11.95,60,debt_consolidation,D,1.0,3,6,1
6482,42,87250.0,,47766.58,787,9692,8.42,60,car,AA,0.0,2,5,0
6483,33,95534.0,5.5,33216.4,726,64944,11.12,36,car,A,0.0,1,7,0
6484,45,105170.0,1.5,36810.85,687,32838,10.6,60,other,B,0.0,2,7,0
6485,47,,3.7,2114.95,638,5805,12.59,36,home,C,0.0,0,8,0
6486,24,35818.0,11.7,13403.4,742,5707,6.62,60,other,A,1.0,2,11,0
6487,57,29824.0,0.7,10703.04,654,8266,9.31,36,credit_card,B,0.0,1,8,0
6488,18,60679.0,5.1,20213.93,701,13047,11.76,60,debt_consolidation,A,1.0,2,7,0
6489,22,24475.0,4.9,4308.63,682,18506,8.26,36,home,B,0.0,1,7,0
6490,19,63362.0,1.3,24819.75,651,20845,10.35,36,credit_card,B,0.0,2,7,0
6491,55,,1.5,6876.12,796,3502,9.48,36,home,AA,1.0,4,7,0
6492,34,32065.0,0.9,12759.05,655,27061,9.14,36,car,B,0.0,3,5,0
6493,37,15000.0,2.5,2685.99,652,7212,10.55,60,debt_consolidation,B,0.0,3,7,0
6494,38,,6.0,26751.45,585,7749,11.41,60,debt_consolidation,D,0.0,0,6,0
6495,44,59219.0,2.8,20105.07,741,68379,4.25,36,debt_consolidation,A,1.0,0,8,0
6496,47,22982.0,1.7,11261.32,687,10685,8.54,36,debt_consolidation,B,0.0,0,8,0
6497,30,72433.0,10.6,30968.68,685,2736,10.65,60,car,B,0.0,1,6,1
6498,26,71601.0,2.0,18518.57,630,6718,8.13,36,car,C,0.0,1,10,0
6499,48,39747.0,2.0,18537.33,708,6515,10.09,36,car,A,0.0,0,4,0
6500,62,44555.0,6.6,12003.29,680,28045,5.64,60,home,B,1.0,0,6,0
6501,52,40421.0,6.9,8135.04,697,12012,9.13,36,debt_consolidation,B,0.0,2,6,0
6502,41,63386.0,2.6,23895.22,755,6895,11.68,36,debt_consolidation,AA,1.0,1,8,0
6503,37,97490.0,10.4,13000.57,673,17364,9.93,36,debt_consolidation,B,0.0,1,6,0
6504,51,,23.1,8251.39,736,15265,14.04,36,debt_consolidation,A,1.0,1,6,0
6505,34,49733.0,9.1,19632.16,710,17417,12.29,60,other,A,0.0,1,6,0
6506,18,19084.0,1.0,6980.18,695,15578,10.14,60,other,B,0.0,1,8,1
6507,25,15000.0,0.1,5069.84,620,16400,12.78,36,other,C,0.0,0,9,0
6508,48,71124.0,1.1,14113.54,722,3842,9.24,36,credit_card,A,1.0,0,5,0
6509,44,26746.0,2.1,10843.96,683,2557,11.57,60,debt_consolidation,B,0.0,1,12,0
6510,42,,2.9,8699.92,557,52552,16.35,36,car,D,0.0,1,11,0
6511,40,50638.0,4.6,20585.27,575,4950,15.26,36,other,D,2.0,0,7,0
6512,36,15000.0,1.0,3165.47,562,18740,13.83,36,car,D,0.0,1,7,0
6513,45,34674.0,5.3,6036.47,685,20219,9.19,36,home,B,1.0,1,9,0
6514,33,84995.0,13.8,29010.1,632,12005,9.83,60,debt_consolidation,C,1.0,1,5,0
6515,46,26185.0,6.0,12392.34,736,44552,7.27,36,debt_consolidation,A,0.0,0,4,0
6516,18,40906.0,0.3,5307.54,530,28308,15.08,60,car,D,0.0,0,9,0
6517,37,83593.0,8.6,3036.41,786,17205,4.47,60,credit_card,AA,0.0,1,5,0
6518,35,23421.0,12.5,4097.88,665,27736,13.68,36,car,B,1.0,2,10,0
6519,47,30673.0,24.2,5109.03,770,2715,5.11,36,credit_card,AA,0.0,1,5,0
6520,36,51710.0,,9593.33,684,56613,5.54,36,debt_consolidation,B,1.0,0,7,0
6521,26,18151.0,3.4,9587.38,761,13712,9.16,60,car,AA,2.0,1,9,0
6522,28,29383.0,4.5,10500.53,664,40745,11.64,36,debt_consolidation,B,2.0,2,4,0
6523,37,,10.1,3815.2,730,11455,3.89,36,home,A,,1,9,0
6524,44,24131.0,0.4,9302.0,700,38495,10.54,60,credit_card,B,0.0,1,7,0
6525,25,28995.0,0.1,3212.81,643,20183,9.88,60,home,C,0.0,1,5,0
6526,45,49713.0,4.8,9494.35,782,5819,5.38,36,other,AA,1.0,0,4,0
6527,25,52669.0,,13969.08,736,47792,6.01,60,debt_consolidation,A,0.0,1,8,0
6528,47,36647.0,1.3,6797.29,658,18562,7.91,36,car,B,0.0,0,5,0
6529,32,29467.0,6.3,7521.23,850,24500,7.72,36,car,AA,0.0,0,4,0
6530,20,46854.0,1.9,12990.03,643,33926,10.82,36,debt_consolidation,C,0.0,1,6,0
6531,43,42252.0,7.0,3514.34,751,14810,9.26,36,car,AA,0.0,1,7,0
6532,45,15000.0,21.4,1480.23,470,23157,17.62,60,car,D,0.0,2,7,0
6533,37,32774.0,10.4,3146.45,680,26980,9.17,60,credit_card,B,0.0,0,7,1
6534,42,48462.0,8.4,3540.92,559,3494,15.76,36,home,D,0.0,2,10,0
6535,51,120268.0,1.5,8197.7,668,10616,11.46,36,debt_consolidation,B,0.0,0,5,0
6536,27,,10.2,18925.98,712,5211,10.11,36,other,A,2.0,0,4,0
6537,37,82565.0,2.8,22613.89,699,5811,9.62,36,debt_consolidation,B,0.0,1,7,0
6538,36,38720.0,5.9,25833.77,687,5335,6.68,60,car,B,0.0,0,9,1
6539,46,66327.0,7.1,29158.51,732,40147,8.5,60,car,A,0.0,0,6,0
6540,44,93715.0,3.9,37109.76,688,7379,11.88,36,car,B,1.0,1,7,0
6541,47,70018.0,,20430.81,756,6934,9.95,60,other,AA,0.0,0,5,0
6542,29,,1.4,28511.26,847,7096,4.04,60,debt_consolidation,AA,2.0,0,5,1
6543,39,15000.0,12.3,4123.03,571,32671,11.37,60,other,D,0.0,2,5,1
6544,52,81535.0,14.9,41656.95,748,14985,8.45,60,credit_card,A,1.0,2,7,0
6545,57,48881.0,,12281.37,670,54275,10.98,60,credit_card,B,0.0,4,8,0
6546,44,15662.0,24.1,2148.09,635,76734,9.87,60,car,C,0.0,0,5,0
6547,39,68299.0,13.9,9704.61,850,19203,4.11,36,debt_consolidation,AA,1.0,1,8,0
6548,52,23453.0,0.3,5853.62,664,74565,7.02,36,home,B,0.0,1,11,0
6549,55,67226.0,9.9,20315.67,782,19197,4.17,36,home,AA,1.0,1,6,0
6550,18,29525.0,8.2,11734.75,709,7823,7.26,36,debt_consolidation,A,1.0,0,9,0
6551,31,15000.0,1.6,3936.03,647,7437,10.79,36,debt_consolidation,C,2.0,1,11,0
6552,31,58235.0,3.5,6433.11,674,22110,8.12,36,debt_consolidation,B,0.0,1,8,0
6553,66,27620.0,1.2,4548.06,538,9545,9.68,60,debt_consolidation,D,0.0,1,7,0
6554,44,136169.0,1.9,6632.16,749,24903,6.47,60,debt_consolidation,A,0.0,1,6,0
6555,35,39610.0,18.8,20465.82,589,11829,13.53,60,debt_consolidation,D,0.0,0,8,0
6556,18,26354.0,23.3,2588.38,691,13949,11.07,60,debt_consolidation,B,1.0,0,5,0
6557,31,46157.0,1.8,1477.92,603,15743,11.0,60,other,C,,1,10,1
6558,18,75576.0,3.6,27428.59,491,20047,15.66,60,debt_consolidation,D,1.0,3,7,0
6559,33,24696.0,6.6,17537.33,601,30989,16.01,60,car,C,0.0,2,9,0
6560,50,,4.3,4451.41,708,21329,9.77,36,credit_card,A,0.0,1,8,0
6561,38,25728.0,5.3,17247.01,743,18460,9.12,60,credit_card,A,0.0,0,7,0
6562,40,15321.0,0.5,4350.5,702,83824,9.24,36,car,A,2.0,2,10,0
6563,25,76794.0,6.0,22900.74,717,11438,10.92,36,home,A,1.0,1,3,0
6564,26,15000.0,6.8,3402.26,595,30365,8.18,36,car,D,0.0,2,7,0
6565,26,29467.0,8.2,11997.98,751,39123,6.99,60,debt_consolidation,AA,2.0,0,6,0
6566,45,27016.0,1.5,5004.85,717,7957,8.78,60,home,A,0.0,0,8,0
6567,49,70476.0,8.5,9167.23,725,12414,7.04,60,credit_card,A,0.0,1,6,0
6568,36,23832.0,4.4,4435.72,644,1824,10.51,36,car,C,1.0,0,13,0
6569,41,,2.6,30527.92,707,5305,8.34,36,home,A,0.0,1,7,0
6570,49,19286.0,5.1,8923.27,718,24613,9.93,36,debt_consolidation,A,0.0,0,8,0
6571,35,25090.0,7.1,1956.8,646,50301,8.34,36,car,C,0.0,2,5,0
6572,28,69258.0,22.4,7221.57,624,11447,9.37,36,debt_consolidation,C,0.0,4,9,0
6573,47,15000.0,0.1,8947.32,721,8054,9.79,36,car,A,0.0,1,7,0
6574,65,44670.0,25.5,19057.17,658,14136,11.28,36,credit_card,B,1.0,1,4,0
6575,38,210463.0,0.9,45326.44,736,8319,9.3,36,debt_consolidation,A,0.0,1,2,0
6576,47,15000.0,3.2,5461.48,680,18419,9.69,60,car,B,0.0,0,6,0
6577,30,108550.0,16.0,55276.19,521,2181,11.73,36,other,D,0.0,0,10,1
6578,21,73697.0,,34663.65,711,10041,7.56,60,car,A,1.0,2,2,0
6579,48,56344.0,2.7,3749.55,639,44227,12.11,36,debt_consolidation,C,1.0,0,9,0
6580,32,28198.0,8.2,741.46,651,46559,9.1,36,debt_consolidation,B,0.0,2,11,1
6581,54,59756.0,1.0,16368.79,595,16248,13.82,36,debt_consolidation,D,0.0,0,7,0
6582,55,80524.0,0.2,21076.51,698,10850,8.67,36,car,B,0.0,1,4,0
6583,44,59160.0,1.4,31158.22,648,19985,11.91,36,credit_card,C,0.0,0,5,0
6584,37,71244.0,4.0,18642.88,732,8418,6.58,36,debt_consolidation,A,0.0,2,5,0
6585,50,38288.0,0.2,17147.43,850,42256,3.73,36,credit_card,AA,1.0,2,10,0
6586,55,38269.0,3.7,1712.0,555,10676,13.3,36,debt_consolidation,D,0.0,1,5,0
6587,38,15000.0,12.1,6180.83,646,14431,11.57,36,credit_card,C,0.0,0,5,0
6588,40,15000.0,8.5,4110.4,803,14743,7.71,36,car,AA,0.0,3,7,0
6589,52,,8.6,13090.69,811,26676,4.84,60,other,AA,2.0,0,6,0
6590,38,,2.6,7258.43,625,46268,7.7,36,credit_card,C,3.0,3,7,0
6591,25,,2.9,3771.7,603,11995,13.43,60,credit_card,C,0.0,1,9,1
6592,34,15000.0,8.4,1241.44,816,33176,5.15,36,credit_card,AA,0.0,0,8,0
6593,33,22255.0,14.4,2522.28,577,39407,15.22,60,car,D,1.0,2,13,0
6594,44,27730.0,1.1,1720.2,576,31626,12.9,36,debt_consolidation,D,0.0,1,10,1
6595,54,173628.0,12.5,14746.75,734,43820,9.53,60,debt_consolidation,A,,0,5,0
6596,37,56682.0,,13046.05,700,4735,8.89,60,other,B,1.0,2,5,0
6597,56,58854.0,1.9,14681.38,714,24955,10.14,36,debt_consolidation,A,1.0,1,10,0
6598,47,36775.0,7.8,15910.78,666,25173,10.69,36,car,B,1.0,1,4,0
6599,45,23623.0,1.9,4081.77,555,6987,12.9,36,debt_consolidation,D,0.0,0,6,0
6600,37,134603.0,,74979.85,691,13262,10.5,60,car,B,0.0,0,6,1
6601,35,20921.0,1.7,11433.22,655,26470,13.17,60,credit_card,B,2.0,0,8,1
6602,29,36970.0,2.3,14447.6,728,27918,8.72,36,home,A,0.0,1,6,0
6603,62,21412.0,,1983.12,629,7203,8.95,60,home,C,2.0,0,4,0
6604,46,27432.0,0.2,2346.38,595,83319,9.15,36,debt_consolidation,D,0.0,1,3,0
6605,19,15000.0,14.7,4476.79,623,32994,9.07,36,home,C,0.0,2,6,1
6606,45,22967.0,6.8,5737.36,652,15152,8.81,60,credit_card,B,2.0,1,9,0
6607,26,19664.0,7.5,9346.84,636,16127,12.64,36,credit_card,C,1.0,0,6,0
6608,31,87690.0,4.2,31839.02,495,5950,13.62,60,debt_consolidation,D,0.0,1,6,0
6609,42,24053.0,6.7,7148.7,616,7568,11.35,36,credit_card,C,0.0,0,8,0
6610,41,16493.0,0.3,1684.18,662,18946,14.07,36,credit_card,B,1.0,0,8,0
6611,50,66871.0,11.9,14594.02,525,54606,9.7,60,credit_card,D,1.0,0,9,0
6612,35,99027.0,2.8,37774.01,690,11451,7.65,60,other,B,1.0,0,7,0
6613,28,93942.0,9.7,17590.8,541,16060,15.23,36,home,D,1.0,0,7,0
6614,23,19426.0,6.4,2083.68,634,12901,9.71,36,debt_consolidation,C,2.0,1,9,0
6615,36,24648.0,1.3,7052.44,590,16449,11.84,36,car,D,2.0,0,7,1
6616,20,97794.0,3.2,44356.86,583,23784,12.63,36,debt_consolidation,D,1.0,1,10,0
6617,19,26215.0,0.7,14500.21,688,9132,6.77,36,debt_consolidation,B,0.0,0,8,1
6618,38,75281.0,0.4,7834.52,620,9081,12.01,36,debt_consolidation,C,2.0,2,6,0
6619,37,22078.0,1.9,10335.39,493,6641,17.16,36,debt_consolidation,D,1.0,0,5,1
6620,38,57895.0,7.8,28711.06,665,27673,10.14,60,other,B,0.0,1,7,0
6621,46,15000.0,8.7,3689.91,670,9665,7.81,60,car,B,0.0,1,6,0
6622,49,20533.0,7.0,4654.24,655,8742,7.58,36,credit_card,B,0.0,0,12,0
6623,62,15000.0,0.9,624.49,750,12943,4.57,36,credit_card,A,1.0,1,10,0
6624,36,15000.0,14.5,5874.17,508,9292,14.02,36,other,D,0.0,0,12,1
6625,42,38666.0,5.5,8207.75,655,8687,9.74,36,debt_consolidation,B,0.0,1,6,0
6626,59,39585.0,24.8,8686.47,732,1451,7.8,36,car,A,1.0,4,5,0
6627,24,53243.0,5.3,11439.95,708,79383,3.27,36,debt_consolidation,A,2.0,0,7,0
6628,37,18529.0,1.7,2133.41,733,43748,9.69,36,debt_consolidation,A,0.0,0,6,0
6629,49,36538.0,2.0,28329.44,663,7148,9.3,60,debt_consolidation,B,1.0,2,5,1
6630,29,98833.0,7.2,6655.87,617,33083,11.36,60,debt_consolidation,C,0.0,1,6,0
6631,33,64518.0,12.5,8198.05,645,18549,7.76,60,home,C,0.0,3,8,0
6632,30,56530.0,4.5,16520.35,747,10512,7.72,36,home,A,2.0,1,7,0
6633,46,15000.0,8.2,9572.82,669,9430,8.19,36,car,B,0.0,2,4,0
6634,39,20384.0,2.6,5737.49,850,32782,3.48,36,home,AA,0.0,2,6,0
6635,25,42032.0,6.1,17159.69,680,16184,9.06,60,car,B,0.0,0,2,0
6636,29,45533.0,1.7,13679.08,623,18607,11.36,36,credit_card,C,1.0,2,6,0
6637,59,77827.0,2.4,17206.09,695,15248,8.92,36,car,B,0.0,1,6,0
6638,41,74464.0,0.6,12795.82,565,17631,6.86,36,home,D,2.0,0,9,0
6639,27,40655.0,9.6,16454.49,666,6625,10.21,36,home,B,0.0,1,5,0
6640,64,24691.0,0.3,6429.03,751,31616,8.74,36,car,AA,2.0,1,9,0
6641,44,37684.0,5.7,15089.87,757,32815,3.0,36,car,AA,1.0,2,3,0
6642,39,20801.0,2.2,10314.57,620,10070,12.27,36,car,C,0.0,0,3,0
6643,47,34120.0,,7951.4,755,7606,8.7,36,other,AA,1.0,0,5,0
6644,43,76608.0,9.9,50511.38,779,13148,7.85,36,credit_card,AA,0.0,0,4,0
6645,41,15000.0,3.0,5657.76,760,6106,7.45,36,home,AA,1.0,0,6,0
6646,30,53770.0,1.6,26126.66,631,25427,8.03,60,other,C,0.0,2,9,1
6647,30,53269.0,10.4,15652.99,722,7208,10.96,36,car,A,1.0,2,8,0
6648,36,33074.0,7.7,16132.64,615,21596,9.45,36,credit_card,C,1.0,1,4,0
6649,40,32129.0,1.5,12973.09,697,13510,6.05,60,debt_consolidation,B,0.0,1,8,0
6650,40,44471.0,2.0,23026.5,636,5521,13.22,36,credit_card,C,1.0,0,6,0
6651,60,82756.0,7.5,37278.76,566,2713,11.64,60,car,D,0.0,2,6,0
6652,18,94680.0,1.6,7414.38,621,14585,11.05,60,home,C,1.0,0,6,0
6653,32,34879.0,0.1,7731.98,792,18571,5.74,36,car,AA,0.0,4,6,0
6654,47,27392.0,8.4,10628.46,671,9560,8.13,60,debt_consolidation,B,0.0,1,6,0
6655,54,18005.0,10.1,5395.5,697,71465,9.73,36,other,B,0.0,3,6,0
6656,52,68823.0,1.4,23317.31,646,28884,11.2,60,debt_consolidation,C,1.0,2,9,0
6657,30,26845.0,3.6,15851.5,694,10826,8.85,36,debt_consolidation,B,1.0,0,4,0
6658,41,43148.0,2.0,5554.25,582,15228,9.92,60,home,D,1.0,1,5,0
6659,42,129913.0,5.2,22962.39,651,16683,11.15,60,car,B,0.0,1,7,0
6660,46,56531.0,12.1,26943.34,675,13128,11.57,60,home,B,0.0,2,3,1
6661,52,54386.0,4.9,21191.63,685,13640,9.37,36,credit_card,B,0.0,1,6,0
6662,18,25816.0,5.1,11026.77,555,12267,12.09,60,home,D,2.0,2,4,0
6663,73,104880.0,1.2,22312.42,781,34494,8.88,60,home,AA,0.0,1,8,0
6664,18,22384.0,7.3,1520.3,708,25625,8.49,36,debt_consolidation,A,1.0,2,5,0
6665,40,28303.0,11.2,5357.89,694,9045,8.45,36,car,B,2.0,0,8,0
6666,22,81619.0,7.7,29365.02,575,7313,14.21,36,debt_consolidation,D,0.0,0,6,0
6667,36,23456.0,4.8,8740.62,697,16802,10.08,36,debt_consolidation,B,0.0,3,7,0
6668,32,20152.0,4.9,4168.41,759,19662,6.08,60,other,AA,0.0,1,4,0
6669,44,20158.0,3.6,8378.26,741,18618,7.15,36,car,A,0.0,1,7,0
6670,30,48351.0,1.4,31985.88,698,4501,9.43,60,debt_consolidation,B,0.0,1,4,0
6671,44,35273.0,6.3,4754.34,638,7193,10.43,60,debt_consolidation,C,2.0,1,8,0
6672,49,,12.0,7288.89,678,9282,7.61,60,car,B,0.0,0,3,0
6673,30,55578.0,3.4,5271.21,741,6167,7.86,36,credit_card,A,0.0,0,8,0
6674,48,34448.0,4.2,11384.69,668,23777,8.58,60,car,B,1.0,1,6,0
6675,59,15891.0,2.4,886.61,690,7869,10.42,60,car,B,1.0,1,8,1
6676,55,15000.0,3.2,5268.72,683,13897,9.65,36,other,B,0.0,1,6,0
6677,27,17264.0,13.5,3278.21,576,12447,14.0,60,debt_consolidation,D,1.0,2,8,0
6678,60,28329.0,0.5,3618.38,600,36291,14.61,60,other,D,1.0,0,6,0
6679,37,100680.0,1.7,54028.86,747,15876,8.56,36,other,A,1.0,3,8,1
6680,35,21509.0,8.9,8517.48,691,28942,9.49,60,debt_consolidation,B,1.0,2,8,1
6681,35,44573.0,2.8,21828.56,688,30314,10.05,36,other,B,0.0,3,10,0
6682,30,17699.0,7.4,5748.31,649,13194,9.91,60,other,C,1.0,2,6,1
6683,43,41797.0,1.2,11268.79,620,29897,10.15,60,home,C,1.0,0,7,0
6684,22,35565.0,11.4,10277.34,706,30023,8.72,36,car,A,0.0,0,7,0
6685,45,49779.0,0.9,14716.0,651,5035,9.42,36,other,B,0.0,0,8,0
6686,48,39802.0,0.4,11714.11,615,6779,14.68,60,debt_consolidation,C,0.0,1,6,0
6687,28,81637.0,14.4,28269.92,674,7976,7.01,36,credit_card,B,0.0,1,5,0
6688,30,162172.0,3.1,43344.5,613,10759,11.64,60,home,C,1.0,3,6,1
6689,41,21743.0,0.6,847.14,581,21128,11.36,60,home,D,0.0,3,7,1
6690,31,28749.0,5.6,5105.41,700,3079,11.82,36,other,B,1.0,4,12,0
6691,20,77598.0,1.8,9244.49,773,5741,8.17,60,car,AA,1.0,0,4,0
6692,46,24363.0,11.7,3991.9,702,16574,5.48,36,debt_consolidation,A,0.0,0,7,0
6693,53,34046.0,3.2,4668.15,694,52570,9.19,60,other,B,1.0,1,8,0
6694,29,,21.1,18767.92,806,18993,11.11,36,debt_consolidation,AA,1.0,0,5,0
6695,24,81671.0,3.8,23259.11,767,16655,9.7,60,home,AA,1.0,2,7,0
6696,59,242562.0,7.1,103897.31,578,19211,10.88,36,credit_card,D,0.0,0,2,1
6697,47,16292.0,0.7,3146.33,842,25416,5.68,36,debt_consolidation,AA,0.0,1,6,0
6698,28,32306.0,16.0,10294.75,696,23479,8.53,36,car,B,0.0,0,7,0
6699,25,39457.0,1.9,7931.15,622,37803,9.49,36,home,C,,0,8,0
6700,36,,2.7,17512.96,717,10683,9.33,36,car,A,2.0,0,11,0
6701,50,33674.0,9.1,13551.92,850,5858,8.66,36,credit_card,AA,1.0,2,6,0
6702,18,15000.0,1.2,3229.31,660,4384,12.14,60,home,B,1.0,2,8,0
6703,36,35642.0,2.4,2868.29,808,11364,3.0,36,other,AA,0.0,0,8,0
6704,30,26605.0,5.6,8453.24,662,21093,10.16,36,other,B,,0,12,0
6705,50,15000.0,1.5,2393.11,615,10687,11.72,60,car,C,0.0,0,7,0
6706,55,29113.0,25.3,8708.51,652,7735,11.9,60,debt_consolidation,B,1.0,0,6,0
6707,32,24339.0,3.0,7622.41,729,24070,10.23,36,other,A,0.0,1,14,0
6708,44,59959.0,1.7,31432.34,798,9844,6.67,60,debt_consolidation,AA,0.0,1,3,0
6709,45,35771.0,2.0,9587.86,622,19990,9.33,60,other,C,0.0,1,6,1
6710,44,90999.0,9.7,5012.56,774,13458,8.74,36,debt_consolidation,AA,1.0,1,8,0
6711,31,15000.0,1.7,770.01,754,29157,10.21,36,home,AA,0.0,0,5,0
6712,43,39877.0,20.2,23828.66,679,20491,9.65,36,debt_consolidation,B,1.0,3,10,0
6713,44,35505.0,0.4,5954.86,575,22971,9.79,36,debt_consolidation,D,0.0,0,6,0
6714,30,18170.0,2.8,6669.83,681,6937,11.38,60,car,B,0.0,0,8,0
6715,53,29275.0,10.4,7283.78,654,6434,9.84,36,home,B,0.0,1,7,0
6716,21,67549.0,6.5,18099.39,602,98773,8.58,36,other,C,1.0,2,9,0
6717,33,80274.0,1.2,4831.21,669,22547,7.25,60,credit_card,B,0.0,2,4,0
6718,36,15000.0,2.1,2216.14,619,7664,13.35,36,car,C,0.0,1,7,0
6719,36,37968.0,5.1,15658.94,628,3726,10.15,36,debt_consolidation,C,0.0,1,9,0
6720,57,61234.0,2.3,12478.54,663,3707,9.51,36,home,B,0.0,0,6,0
6721,18,41822.0,1.5,9689.48,700,8634,8.9,60,home,B,0.0,1,5,0
6722,50,208778.0,4.9,42227.86,668,4977,10.48,36,debt_consolidation,B,0.0,1,7,0
6723,28,37224.0,2.9,4688.13,589,40288,11.5,36,debt_consolidation,D,2.0,1,10,0
6724,29,35775.0,4.4,6305.71,564,4950,9.62,36,other,D,0.0,0,6,0
6725,63,,1.7,5732.96,702,7684,11.37,60,car,A,0.0,2,8,1
6726,38,,10.7,6441.46,669,14289,7.12,36,other,B,1.0,0,8,0
6727,37,153616.0,6.9,45390.83,718,7728,8.96,60,debt_consolidation,A,2.0,1,5,0
6728,37,17928.0,,7318.43,754,5936,6.86,60,debt_consolidation,AA,1.0,0,5,0
6729,18,43309.0,1.0,4646.81,655,24010,12.04,60,car,B,1.0,1,5,0
6730,32,36042.0,2.2,25357.82,720,8092,7.87,36,debt_consolidation,A,0.0,1,11,0
6731,72,23960.0,6.5,2978.07,557,6137,12.12,60,credit_card,D,2.0,2,5,1
6732,18,78258.0,21.7,8569.61,706,17949,8.11,60,home,A,1.0,2,10,0
6733,34,15000.0,25.4,6973.67,693,28286,8.93,36,debt_consolidation,B,2.0,1,4,0
6734,39,,1.6,38830.61,695,23352,8.8,36,debt_consolidation,B,3.0,3,5,0
6735,35,24693.0,12.1,6698.69,744,11644,9.04,60,debt_consolidation,A,0.0,1,11,0
6736,34,45305.0,17.2,14193.39,680,12960,8.66,60,credit_card,B,1.0,1,3,0
6737,39,63324.0,8.8,11375.6,699,38405,10.52,60,home,B,1.0,1,9,0
6738,56,28433.0,0.8,14996.01,375,8197,20.21,36,debt_consolidation,D,1.0,2,7,1
6739,44,,9.2,16710.62,790,19736,7.93,36,car,AA,0.0,0,5,0
6740,46,45440.0,2.1,7591.17,635,14743,7.06,36,car,C,2.0,0,5,1
6741,46,39581.0,13.6,29232.59,718,34153,10.06,60,credit_card,A,0.0,1,11,0
6742,40,68127.0,1.8,14820.38,850,9549,3.0,60,other,AA,0.0,0,8,0
6743,36,15815.0,6.7,3214.95,695,8917,6.06,36,other,B,0.0,1,10,0
6744,31,46402.0,11.6,16787.7,637,11391,8.24,60,car,C,1.0,0,12,0
6745,34,41313.0,22.7,4930.85,761,5487,9.08,60,home,AA,0.0,1,8,0
6746,32,32621.0,8.9,13626.44,621,22657,9.66,60,car,C,0.0,0,6,0
6747,45,15000.0,8.4,1357.46,634,6664,10.83,60,credit_card,C,0.0,0,8,0
6748,46,37863.0,0.0,20982.19,563,82774,9.72,60,car,D,2.0,0,8,0
6749,40,15000.0,9.4,3382.89,674,2789,10.71,36,home,B,0.0,1,7,0
6750,32,122025.0,4.0,51198.81,696,2331,12.44,36,home,B,0.0,2,7,0
6751,28,78013.0,1.3,26562.88,712,11551,7.75,60,credit_card,A,0.0,0,7,0
6752,39,17091.0,3.0,6012.48,588,20970,12.76,60,credit_card,D,1.0,1,7,0
6753,40,33187.0,7.2,13607.87,633,4272,13.41,36,other,C,1.0,0,5,0
6754,43,29502.0,8.0,11783.37,521,4041,13.46,36,car,D,0.0,1,7,1
